machine_id,machine_type,hospital_site,install_date,date,daily_usage_hours
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-11,7.39
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-12,5.28
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-13,14.17
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-14,14.82
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-15,14.66
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-16,15.09
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-17,13.83
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-18,8.64
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-19,5.41
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-20,13.99
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-21,13.4
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-22,13.47
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-23,12.94
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-24,14.3
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-25,8.2
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-26,4.11
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-27,13.11
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-02-28,12.5
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-01,14.91
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-02,13.92
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-03,12.89
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-04,9.19
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-05,4.23
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-06,12.29
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-07,14.96
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-08,13.25
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-09,13.39
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-10,13.88
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-11,9.56
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-12,4.86
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-13,12.52
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-14,14.43
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-15,13.3
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-16,15.91
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-17,13.83
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-18,5.84
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-19,5.24
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-20,15.97
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-21,15.57
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-22,15.85
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-23,12.71
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-24,14.84
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-25,7.51
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-26,5.09
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-27,12.44
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-28,13.13
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-29,13.09
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-30,14.82
XR-302,X-ray,Lakeview Medical Center,2017-10-09,2023-03-31,14.72
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-01,14.21
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-02,6.86
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-03,4.52
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-04,13.08
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-05,14.86
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-06,15.2
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-07,15.07
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-08,13.07
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-09,5.33
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-10,2.92
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-11,15.47
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-12,13.46
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-13,13.08
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-14,15.71
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-15,15.3
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-16,8.37
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-17,4.54
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-18,13.76
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-19,14.15
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-20,15.66
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-21,14.37
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-22,14.7
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-23,9.63
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-24,3.58
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-25,14.74
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-26,13.58
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-27,11.14
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-28,11.56
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-29,12.78
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-04-30,8.93
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-01,4.99
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-02,14.11
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-03,16.05
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-04,12.51
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-05,13.87
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-06,14.24
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-07,7.53
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-08,4.9
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-09,12.14
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-10,15.46
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-11,13.16
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-12,16.14
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-13,13.87
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-14,9.47
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-15,4.81
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-16,13.87
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-17,13.26
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-18,14.04
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-19,14.25
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-20,13.04
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-21,8.21
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-22,4.2
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-23,16.43
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-24,13.81
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-25,15.6
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-26,13.69
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-27,14.19
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-28,6.89
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-29,4.37
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-30,14.14
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-05-31,15.65
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-01,14.15
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-02,15.43
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-03,14.61
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-04,10.13
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-05,4.8
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-06,16.53
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-07,13.37
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-08,13.06
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-09,12.57
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-10,16.47
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-11,9.24
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-12,4.5
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-13,15.28
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-14,14.66
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-15,16.07
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-16,12.2
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-17,13.61
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-18,7.83
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-19,2.7
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-20,15.07
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-21,13.61
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-22,14.72
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-23,16.5
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-24,13.52
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-25,7.88
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-26,5.0
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-27,14.99
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-28,13.28
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-29,13.21
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-06-30,15.07
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-01,14.32
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-02,6.09
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-03,3.52
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-04,15.56
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-05,14.35
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-06,13.07
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-07,13.72
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-08,13.92
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-09,9.15
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-10,3.37
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-11,12.98
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-12,14.21
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-13,13.8
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-14,14.53
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-15,12.55
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-16,8.74
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-17,6.07
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-18,14.44
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-19,14.06
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-20,13.8
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-21,12.99
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-22,13.83
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-23,9.73
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-24,4.74
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-25,12.93
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-26,13.36
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-27,14.13
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-28,13.49
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-29,14.44
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-30,8.92
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-07-31,5.84
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-01,15.47
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-02,15.0
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-03,12.88
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-04,12.91
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-05,13.82
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-06,7.85
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-07,3.61
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-08,13.42
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-09,13.38
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-10,13.17
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-11,13.56
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-12,15.2
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-13,8.56
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-14,7.59
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-15,14.09
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-16,13.59
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-17,13.91
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-18,14.19
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-19,14.38
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-20,10.63
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-21,3.94
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-22,14.85
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-23,14.13
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-24,12.18
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-25,14.75
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-26,15.3
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-27,7.4
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-28,4.86
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-29,12.01
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-30,12.52
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-08-31,15.06
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-01,13.39
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-02,12.69
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-03,8.6
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-04,4.29
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-05,13.39
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-06,14.72
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-07,12.63
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-08,12.91
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-09,14.07
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-10,9.41
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-11,6.23
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-12,13.17
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-13,14.94
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-14,13.04
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-15,15.91
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-16,12.66
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-17,9.8
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-18,4.14
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-19,16.12
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-20,14.56
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-21,12.79
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-22,13.33
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-23,14.76
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-24,9.5
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-25,4.79
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-26,13.95
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-27,14.74
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-28,14.05
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-29,12.48
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-09-30,13.01
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-01,8.6
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-02,6.2
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-03,15.68
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-04,14.76
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-05,14.22
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-06,14.73
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-07,13.17
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-08,8.17
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-09,3.96
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-10,12.53
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-11,14.27
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-12,14.11
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-13,14.66
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-14,14.51
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-15,8.61
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-16,5.48
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-17,13.86
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-18,14.36
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-19,13.11
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-20,14.31
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-21,14.64
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-22,7.61
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-23,4.92
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-24,13.22
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-25,13.33
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-26,12.67
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-27,15.3
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-28,15.08
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-29,8.93
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-30,7.04
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-10-31,13.7
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-01,17.24
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-02,13.65
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-03,14.19
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-04,13.47
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-05,8.75
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-06,5.79
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-07,13.78
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-08,15.86
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-09,14.17
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-10,14.2
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-11,12.91
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-12,8.8
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-13,4.72
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-14,13.24
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-15,13.05
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-16,16.84
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-17,13.62
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-18,12.3
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-19,7.57
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-20,4.81
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-21,14.51
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-22,14.52
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-23,14.65
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-24,13.2
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-25,14.28
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-26,7.38
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-27,4.19
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-28,12.9
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-29,12.6
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-11-30,15.08
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-01,14.66
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-02,14.98
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-03,8.39
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-04,5.72
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-05,11.97
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-06,14.85
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-07,14.1
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-08,14.59
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-09,14.32
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-10,7.26
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-11,3.22
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-12,13.12
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-13,14.53
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-14,14.66
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-15,12.4
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-16,12.83
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-17,7.55
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-18,4.47
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-19,12.41
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-20,12.34
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-21,13.0
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-22,14.0
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-23,12.61
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-24,8.22
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-25,6.03
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-26,12.47
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-27,13.68
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-28,15.03
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-29,13.44
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-30,13.27
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2022-12-31,9.62
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-01,4.53
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-02,15.12
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-03,14.38
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-04,13.53
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-05,14.43
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-06,14.26
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-07,9.47
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-08,4.26
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-09,13.95
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-10,13.33
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-11,14.68
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-12,12.78
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-13,15.02
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-14,8.86
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-15,3.42
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-16,15.23
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-17,16.36
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-18,15.01
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-19,15.47
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-20,14.0
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-21,6.52
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-22,2.84
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-23,14.19
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-24,13.25
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-25,12.9
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-26,13.84
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-27,14.58
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-28,6.74
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-29,4.37
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-30,15.57
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-01-31,12.72
XR-303,X-ray,St. Anne's Hospital,2020-01-27,2023-02-01,14.86
